payment_id,user_id,payment_time,payment_date,amount,currency,product_type,channel,country
P00000979,U004151,2026-05-12 17:40:40,2026-05-12,5.58,USD,monthly_subscription,google_ads,ID
P00000980,U013666,2026-05-12 17:42:11,2026-05-12,9.33,USD,coins_pack,app_store,CN
P00000981,U024789,2026-05-12 17:44:55,2026-05-12,1.40,USD,starter_pack,tiktok_ads,BR
P00000982,U012729,2026-05-12 17:53:22,2026-05-12,5.70,USD,starter_pack,tiktok_ads,US
P00000983,U013801,2026-05-12 18:06:25,2026-05-12,6.08,USD,premium_feature,google_ads,ID
P00000984,U019573,2026-05-12 18:09:12,2026-05-12,11.99,USD,premium_feature,referral,US
P00000985,U020064,2026-05-12 18:20:28,2026-05-12,18.24,USD,coins_pack,organic,CN
P00000986,U020020,2026-05-12 18:26:17,2026-05-12,2.08,USD,starter_pack,referral,BR
P00000987,U014376,2026-05-12 18:35:34,2026-05-12,15.72,USD,monthly_subscription,app_store,US
P00000988,U018034,2026-05-12 18:49:49,2026-05-12,1.16,USD,starter_pack,tiktok_ads,US
P00000989,U010531,2026-05-12 19:00:18,2026-05-12,11.91,USD,premium_feature,google_ads,US
P00000990,U026282,2026-05-12 19:11:27,2026-05-12,8.98,USD,premium_feature,app_store,CN
P00000991,U024761,2026-05-12 19:11:38,2026-05-12,5.98,USD,coins_pack,google_ads,US
P00000992,U017359,2026-05-12 19:14:34,2026-05-12,3.66,USD,coins_pack,google_ads,BR
P00000993,U005917,2026-05-12 19:16:38,2026-05-12,11.66,USD,coins_pack,referral,US
P00000994,U021190,2026-05-12 19:22:20,2026-05-12,6.35,USD,monthly_subscription,organic,BR
P00000995,U022774,2026-05-12 19:27:57,2026-05-12,13.81,USD,monthly_subscription,referral,JP
P00000996,U019422,2026-05-12 19:29:04,2026-05-12,7.03,USD,premium_feature,facebook_ads,BR
P00000997,U004510,2026-05-12 19:36:35,2026-05-12,2.30,USD,starter_pack,organic,US
P00000998,U022283,2026-05-12 19:37:20,2026-05-12,5.85,USD,coins_pack,app_store,US
P00000999,U011748,2026-05-12 19:47:02,2026-05-12,8.21,USD,monthly_subscription,app_store,CN
P00001000,U020185,2026-05-12 20:00:19,2026-05-12,10.20,USD,monthly_subscription,referral,US
P00001001,U009633,2026-05-12 20:11:54,2026-05-12,5.42,USD,premium_feature,google_ads,JP
P00001002,U024012,2026-05-12 20:14:30,2026-05-12,18.15,USD,monthly_subscription,app_store,US
P00001003,U000548,2026-05-12 20:17:58,2026-05-12,0.88,USD,starter_pack,organic,CN
P00001004,U012987,2026-05-12 20:24:48,2026-05-12,6.07,USD,starter_pack,google_ads,US
P00001005,U013164,2026-05-12 20:56:36,2026-05-12,17.31,USD,premium_feature,facebook_ads,US
P00001006,U016037,2026-05-12 20:59:49,2026-05-12,0.61,USD,starter_pack,organic,ID
P00001007,U008520,2026-05-12 21:20:37,2026-05-12,11.53,USD,coins_pack,organic,US
P00001008,U021620,2026-05-12 21:23:00,2026-05-12,5.29,USD,premium_feature,app_store,JP
P00001009,U016541,2026-05-12 21:38:27,2026-05-12,3.60,USD,starter_pack,google_ads,US
P00001010,U020745,2026-05-12 21:42:14,2026-05-12,4.67,USD,starter_pack,referral,CN
P00001011,U012027,2026-05-12 22:01:48,2026-05-12,11.40,USD,coins_pack,app_store,JP
P00001012,U025330,2026-05-12 22:06:06,2026-05-12,1.06,USD,starter_pack,organic,JP
P00001013,U005597,2026-05-12 22:08:22,2026-05-12,6.04,USD,premium_feature,google_ads,US
P00001014,U006363,2026-05-12 22:18:54,2026-05-12,1.84,USD,starter_pack,organic,CN
P00001015,U025624,2026-05-12 22:36:29,2026-05-12,1.43,USD,starter_pack,app_store,BR
P00001016,U009837,2026-05-12 22:42:01,2026-05-12,22.78,USD,coins_pack,organic,JP
P00001017,U020032,2026-05-12 22:53:34,2026-05-12,1.14,USD,starter_pack,organic,US
P00001018,U020941,2026-05-12 23:00:47,2026-05-12,10.52,USD,monthly_subscription,app_store,US
P00001019,U001140,2026-05-12 23:26:02,2026-05-12,2.36,USD,coins_pack,google_ads,US
P00001020,U022457,2026-05-12 23:27:54,2026-05-12,11.87,USD,premium_feature,google_ads,US
P00001021,U015983,2026-05-12 23:33:03,2026-05-12,1.16,USD,starter_pack,google_ads,US
P00001022,U022224,2026-05-12 23:44:46,2026-05-12,14.86,USD,monthly_subscription,app_store,JP
P00001023,U022328,2026-05-12 23:50:49,2026-05-12,7.47,USD,premium_feature,organic,CN
P00001024,U012268,2026-05-13 08:55:59,2026-05-13,1.21,USD,starter_pack,organic,US
P00001025,U018514,2026-05-13 09:37:22,2026-05-13,17.45,USD,premium_feature,google_ads,US
P00001026,U016082,2026-05-13 09:45:16,2026-05-13,1.89,USD,starter_pack,organic,CN
P00001027,U025146,2026-05-13 09:49:14,2026-05-13,7.51,USD,premium_feature,organic,CN
P00001028,U011596,2026-05-13 10:00:39,2026-05-13,6.00,USD,starter_pack,app_store,US
P00001029,U022465,2026-05-13 10:13:12,2026-05-13,23.90,USD,monthly_subscription,google_ads,US
P00001030,U019919,2026-05-13 10:18:12,2026-05-13,14.48,USD,monthly_subscription,organic,JP
P00001031,U014044,2026-05-13 10:19:05,2026-05-13,2.80,USD,starter_pack,organic,CN
P00001032,U007926,2026-05-13 10:28:23,2026-05-13,17.05,USD,premium_feature,organic,US
P00001033,U019837,2026-05-13 10:28:59,2026-05-13,11.88,USD,monthly_subscription,organic,CN
P00001034,U024110,2026-05-13 10:36:32,2026-05-13,1.80,USD,starter_pack,organic,CN
P00001035,U013836,2026-05-13 10:40:46,2026-05-13,47.27,USD,coins_pack,app_store,CN
P00001036,U026537,2026-05-13 10:42:08,2026-05-13,9.39,USD,monthly_subscription,app_store,BR
P00001037,U024734,2026-05-13 10:45:43,2026-05-13,2.27,USD,starter_pack,organic,US
P00001038,U004074,2026-05-13 11:05:41,2026-05-13,6.24,USD,premium_feature,tiktok_ads,ID
P00001039,U011969,2026-05-13 11:26:59,2026-05-13,3.17,USD,starter_pack,facebook_ads,JP
P00001040,U023127,2026-05-13 11:36:25,2026-05-13,9.15,USD,premium_feature,app_store,CN
P00001041,U005465,2026-05-13 11:38:46,2026-05-13,17.96,USD,premium_feature,facebook_ads,US
P00001042,U021561,2026-05-13 11:44:34,2026-05-13,1.08,USD,starter_pack,organic,JP
P00001043,U002190,2026-05-13 11:58:59,2026-05-13,17.41,USD,monthly_subscription,app_store,US
P00001044,U021863,2026-05-13 12:07:58,2026-05-13,6.00,USD,coins_pack,tiktok_ads,ID
P00001045,U002494,2026-05-13 12:25:58,2026-05-13,15.76,USD,monthly_subscription,organic,US
P00001046,U000709,2026-05-13 13:05:30,2026-05-13,0.89,USD,starter_pack,app_store,CN
P00001047,U004468,2026-05-13 13:06:22,2026-05-13,1.46,USD,coins_pack,tiktok_ads,BR
P00001048,U025007,2026-05-13 13:08:02,2026-05-13,10.25,USD,monthly_subscription,google_ads,US
P00001049,U025220,2026-05-13 13:19:33,2026-05-13,1.47,USD,coins_pack,facebook_ads,BR
P00001050,U014594,2026-05-13 13:24:34,2026-05-13,1.13,USD,starter_pack,facebook_ads,US
P00001051,U007813,2026-05-13 13:30:18,2026-05-13,1.06,USD,starter_pack,facebook_ads,JP
P00001052,U023087,2026-05-13 13:35:57,2026-05-13,1.81,USD,starter_pack,app_store,CN
P00001053,U005446,2026-05-13 13:36:50,2026-05-13,8.34,USD,monthly_subscription,organic,CN
P00001054,U024784,2026-05-13 13:44:21,2026-05-13,17.83,USD,monthly_subscription,referral,US
P00001055,U003119,2026-05-13 13:48:42,2026-05-13,15.10,USD,monthly_subscription,facebook_ads,US
P00001056,U025220,2026-05-13 14:31:15,2026-05-13,3.58,USD,premium_feature,facebook_ads,BR
P00001057,U020378,2026-05-13 14:34:33,2026-05-13,1.40,USD,starter_pack,organic,BR
P00001058,U023646,2026-05-13 14:47:13,2026-05-13,4.71,USD,starter_pack,organic,CN
P00001059,U012169,2026-05-13 14:48:06,2026-05-13,10.68,USD,monthly_subscription,organic,US
P00001060,U021370,2026-05-13 14:52:04,2026-05-13,24.14,USD,monthly_subscription,google_ads,US
P00001061,U020794,2026-05-13 14:57:12,2026-05-13,16.18,USD,monthly_subscription,organic,JP
P00001062,U018846,2026-05-13 15:20:42,2026-05-13,1.77,USD,starter_pack,organic,CN
P00001063,U019238,2026-05-13 15:24:52,2026-05-13,9.01,USD,coins_pack,organic,CN
P00001064,U002522,2026-05-13 15:31:48,2026-05-13,21.28,USD,monthly_subscription,tiktok_ads,JP
P00001065,U023463,2026-05-13 15:37:19,2026-05-13,4.44,USD,premium_feature,app_store,CN
P00001066,U017318,2026-05-13 15:56:05,2026-05-13,4.85,USD,premium_feature,google_ads,ID
P00001067,U014573,2026-05-13 16:17:31,2026-05-13,9.16,USD,premium_feature,tiktok_ads,ID
P00001068,U014556,2026-05-13 16:26:20,2026-05-13,3.35,USD,starter_pack,app_store,JP
P00001069,U002327,2026-05-13 16:30:30,2026-05-13,1.82,USD,starter_pack,organic,CN
P00001070,U023091,2026-05-13 16:45:10,2026-05-13,2.30,USD,starter_pack,organic,US
P00001071,U000469,2026-05-13 16:55:39,2026-05-13,1.21,USD,starter_pack,organic,ID
P00001072,U020983,2026-05-13 16:56:16,2026-05-13,22.39,USD,coins_pack,referral,JP
P00001073,U004925,2026-05-13 17:00:01,2026-05-13,34.65,USD,coins_pack,organic,BR
P00001074,U025527,2026-05-13 17:00:52,2026-05-13,5.31,USD,premium_feature,app_store,JP
P00001075,U011253,2026-05-13 17:34:18,2026-05-13,9.17,USD,premium_feature,app_store,US
P00001076,U015420,2026-05-13 18:07:20,2026-05-13,11.51,USD,monthly_subscription,facebook_ads,CN
P00001077,U025967,2026-05-13 18:13:56,2026-05-13,18.19,USD,monthly_subscription,organic,US
P00001078,U016401,2026-05-13 18:17:52,2026-05-13,12.87,USD,coins_pack,google_ads,ID
P00001079,U025474,2026-05-13 18:18:49,2026-05-13,11.69,USD,monthly_subscription,google_ads,CN
P00001080,U019699,2026-05-13 18:20:18,2026-05-13,15.45,USD,monthly_subscription,google_ads,US
P00001081,U022862,2026-05-13 18:34:19,2026-05-13,14.98,USD,monthly_subscription,app_store,US
P00001082,U012958,2026-05-13 18:40:53,2026-05-13,6.04,USD,starter_pack,app_store,US
P00001083,U002423,2026-05-13 18:48:56,2026-05-13,9.19,USD,monthly_subscription,organic,BR
P00001084,U009131,2026-05-13 19:04:17,2026-05-13,8.95,USD,premium_feature,tiktok_ads,JP
P00001085,U021118,2026-05-13 19:17:23,2026-05-13,3.47,USD,starter_pack,app_store,BR
P00001086,U025842,2026-05-13 19:23:28,2026-05-13,11.89,USD,coins_pack,google_ads,US
P00001087,U023755,2026-05-13 19:49:06,2026-05-13,17.19,USD,monthly_subscription,app_store,US
P00001088,U026356,2026-05-13 19:50:42,2026-05-13,0.63,USD,starter_pack,facebook_ads,ID
P00001089,U025468,2026-05-13 20:48:07,2026-05-13,15.15,USD,monthly_subscription,app_store,US
P00001090,U024601,2026-05-13 20:49:54,2026-05-13,8.66,USD,premium_feature,app_store,JP
P00001091,U008496,2026-05-13 20:50:03,2026-05-13,4.43,USD,starter_pack,app_store,CN
P00001092,U024664,2026-05-13 20:56:31,2026-05-13,3.58,USD,premium_feature,organic,BR
P00001093,U003040,2026-05-13 21:40:55,2026-05-13,3.29,USD,starter_pack,google_ads,JP
P00001094,U006098,2026-05-13 21:42:16,2026-05-13,1.83,USD,starter_pack,organic,CN
P00001095,U023577,2026-05-13 22:02:19,2026-05-13,3.25,USD,starter_pack,organic,JP
P00001096,U003372,2026-05-13 22:02:32,2026-05-13,1.43,USD,starter_pack,organic,BR
P00001097,U019987,2026-05-13 22:33:14,2026-05-13,8.35,USD,monthly_subscription,facebook_ads,ID
P00001098,U001838,2026-05-13 22:57:48,2026-05-13,2.20,USD,starter_pack,app_store,JP
P00001099,U019893,2026-05-13 23:24:59,2026-05-13,2.20,USD,starter_pack,google_ads,BR
P00001100,U020342,2026-05-14 08:33:29,2026-05-14,11.07,USD,premium_feature,organic,BR
P00001101,U014540,2026-05-14 09:01:24,2026-05-14,5.99,USD,coins_pack,referral,US
P00001102,U026119,2026-05-14 09:13:44,2026-05-14,15.17,USD,monthly_subscription,app_store,US
P00001103,U008759,2026-05-14 09:16:40,2026-05-14,13.98,USD,monthly_subscription,organic,CN
P00001104,U017727,2026-05-14 09:38:31,2026-05-14,4.73,USD,coins_pack,tiktok_ads,CN
P00001105,U017657,2026-05-14 10:06:00,2026-05-14,21.38,USD,monthly_subscription,tiktok_ads,JP
P00001106,U026030,2026-05-14 10:17:30,2026-05-14,8.91,USD,premium_feature,app_store,JP
P00001107,U024678,2026-05-14 10:19:33,2026-05-14,2.33,USD,starter_pack,app_store,US
P00001108,U014336,2026-05-14 10:31:14,2026-05-14,6.36,USD,monthly_subscription,app_store,BR
P00001109,U025250,2026-05-14 10:43:17,2026-05-14,17.44,USD,monthly_subscription,google_ads,US
P00001110,U015951,2026-05-14 10:45:28,2026-05-14,2.41,USD,starter_pack,organic,US
P00001111,U018707,2026-05-14 10:48:35,2026-05-14,45.47,USD,coins_pack,organic,CN
P00001112,U018480,2026-05-14 11:03:17,2026-05-14,18.28,USD,coins_pack,organic,CN
P00001113,U015289,2026-05-14 11:45:57,2026-05-14,1.85,USD,starter_pack,referral,CN
P00001114,U024041,2026-05-14 11:56:34,2026-05-14,5.70,USD,monthly_subscription,google_ads,ID
P00001115,U023734,2026-05-14 11:56:36,2026-05-14,10.82,USD,premium_feature,app_store,JP
P00001116,U012073,2026-05-14 12:03:42,2026-05-14,2.20,USD,starter_pack,facebook_ads,JP
P00001117,U024949,2026-05-14 12:26:29,2026-05-14,2.16,USD,starter_pack,app_store,JP
P00001118,U005958,2026-05-14 12:32:14,2026-05-14,6.54,USD,monthly_subscription,tiktok_ads,BR
P00001119,U024867,2026-05-14 12:41:22,2026-05-14,2.83,USD,starter_pack,organic,CN
P00001120,U025470,2026-05-14 12:50:51,2026-05-14,5.82,USD,premium_feature,google_ads,US
P00001121,U018422,2026-05-14 13:29:52,2026-05-14,7.04,USD,premium_feature,google_ads,BR
P00001122,U018542,2026-05-14 13:43:29,2026-05-14,5.88,USD,premium_feature,tiktok_ads,US
P00001123,U010757,2026-05-14 13:55:29,2026-05-14,2.38,USD,starter_pack,google_ads,US
P00001124,U017741,2026-05-14 14:05:23,2026-05-14,10.59,USD,monthly_subscription,app_store,US
P00001125,U008432,2026-05-14 14:13:43,2026-05-14,8.15,USD,monthly_subscription,organic,CN
P00001126,U012286,2026-05-14 14:37:27,2026-05-14,1.88,USD,starter_pack,organic,ID
P00001127,U023383,2026-05-14 14:44:46,2026-05-14,8.80,USD,premium_feature,google_ads,JP
P00001128,U024977,2026-05-14 14:45:43,2026-05-14,9.66,USD,premium_feature,app_store,ID
P00001129,U012289,2026-05-14 14:56:29,2026-05-14,2.81,USD,starter_pack,google_ads,CN
P00001130,U013250,2026-05-14 15:04:57,2026-05-14,11.78,USD,coins_pack,tiktok_ads,US
P00001131,U005366,2026-05-14 15:13:08,2026-05-14,8.14,USD,monthly_subscription,organic,CN
P00001132,U025879,2026-05-14 15:21:57,2026-05-14,10.89,USD,premium_feature,organic,JP
P00001133,U020089,2026-05-14 15:30:19,2026-05-14,3.67,USD,premium_feature,tiktok_ads,BR
P00001134,U012885,2026-05-14 15:33:10,2026-05-14,1.84,USD,starter_pack,tiktok_ads,CN
P00001135,U022104,2026-05-14 15:37:49,2026-05-14,1.78,USD,coins_pack,organic,CN
P00001136,U024593,2026-05-14 15:55:45,2026-05-14,5.62,USD,coins_pack,tiktok_ads,JP
P00001137,U025017,2026-05-14 15:59:52,2026-05-14,10.20,USD,monthly_subscription,tiktok_ads,US
P00001138,U021408,2026-05-14 15:59:59,2026-05-14,23.32,USD,monthly_subscription,organic,US
P00001139,U019332,2026-05-14 16:14:54,2026-05-14,13.40,USD,premium_feature,app_store,CN
P00001140,U023873,2026-05-14 16:15:07,2026-05-14,8.12,USD,monthly_subscription,organic,CN
P00001141,U010941,2026-05-14 16:15:26,2026-05-14,6.97,USD,premium_feature,organic,BR
P00001142,U024404,2026-05-14 16:18:08,2026-05-14,6.33,USD,monthly_subscription,organic,BR
P00001143,U024968,2026-05-14 16:18:49,2026-05-14,12.21,USD,premium_feature,organic,US
P00001144,U009573,2026-05-14 16:24:41,2026-05-14,22.95,USD,coins_pack,google_ads,US
P00001145,U017799,2026-05-14 16:30:34,2026-05-14,1.20,USD,coins_pack,facebook_ads,ID
P00001146,U004974,2026-05-14 16:40:21,2026-05-14,1.90,USD,coins_pack,tiktok_ads,CN
P00001147,U019332,2026-05-14 16:43:10,2026-05-14,12.28,USD,monthly_subscription,app_store,CN
P00001148,U019215,2026-05-14 16:55:55,2026-05-14,0.61,USD,starter_pack,google_ads,ID
P00001149,U006604,2026-05-14 17:02:09,2026-05-14,4.74,USD,starter_pack,organic,CN
P00001150,U003591,2026-05-14 17:27:59,2026-05-14,8.11,USD,monthly_subscription,app_store,CN
P00001151,U006270,2026-05-14 17:29:51,2026-05-14,3.62,USD,starter_pack,organic,US
P00001152,U001544,2026-05-14 17:58:56,2026-05-14,1.10,USD,starter_pack,facebook_ads,JP
P00001153,U020376,2026-05-14 18:10:38,2026-05-14,10.44,USD,monthly_subscription,referral,US
P00001154,U015007,2026-05-14 18:26:35,2026-05-14,1.83,USD,starter_pack,google_ads,ID
P00001155,U006665,2026-05-14 18:32:19,2026-05-14,0.89,USD,starter_pack,organic,CN
P00001156,U018585,2026-05-14 18:35:17,2026-05-14,2.13,USD,starter_pack,tiktok_ads,JP
P00001157,U000666,2026-05-14 18:40:35,2026-05-14,2.37,USD,starter_pack,google_ads,US
P00001158,U025565,2026-05-14 18:46:35,2026-05-14,2.39,USD,starter_pack,organic,US
P00001159,U024040,2026-05-14 18:59:54,2026-05-14,10.95,USD,monthly_subscription,facebook_ads,US
P00001160,U016882,2026-05-14 19:05:32,2026-05-14,5.75,USD,premium_feature,organic,US
P00001161,U026060,2026-05-14 19:16:36,2026-05-14,13.66,USD,monthly_subscription,facebook_ads,CN
P00001162,U025356,2026-05-14 19:54:44,2026-05-14,8.55,USD,monthly_subscription,organic,CN
P00001163,U022680,2026-05-14 19:58:34,2026-05-14,4.83,USD,premium_feature,google_ads,ID
P00001164,U010821,2026-05-14 20:04:09,2026-05-14,2.24,USD,starter_pack,facebook_ads,JP
P00001165,U005830,2026-05-14 20:06:19,2026-05-14,2.32,USD,starter_pack,organic,US
P00001166,U021428,2026-05-14 20:24:16,2026-05-14,1.20,USD,starter_pack,app_store,ID
P00001167,U016004,2026-05-14 20:50:24,2026-05-14,18.54,USD,monthly_subscription,app_store,CN
P00001168,U011941,2026-05-14 20:51:10,2026-05-14,4.94,USD,premium_feature,tiktok_ads,ID
P00001169,U010454,2026-05-14 21:42:31,2026-05-14,3.55,USD,starter_pack,tiktok_ads,US
P00001170,U018390,2026-05-14 21:49:26,2026-05-14,4.62,USD,starter_pack,app_store,CN
P00001171,U023863,2026-05-14 21:57:31,2026-05-14,13.72,USD,monthly_subscription,app_store,JP
P00001172,U004455,2026-05-14 21:57:43,2026-05-14,9.52,USD,monthly_subscription,facebook_ads,JP
P00001173,U000112,2026-05-14 22:01:03,2026-05-14,5.77,USD,monthly_subscription,app_store,ID
P00001174,U023547,2026-05-14 22:09:06,2026-05-14,17.69,USD,premium_feature,tiktok_ads,US
P00001175,U001455,2026-05-14 22:11:03,2026-05-14,30.19,USD,coins_pack,referral,ID
P00001176,U016228,2026-05-14 22:16:39,2026-05-14,2.16,USD,starter_pack,facebook_ads,BR
P00001177,U024857,2026-05-14 22:30:30,2026-05-14,2.79,USD,starter_pack,referral,CN
P00001178,U010122,2026-05-14 22:34:28,2026-05-14,15.09,USD,monthly_subscription,organic,US
P00001179,U022872,2026-05-14 22:39:36,2026-05-14,7.86,USD,monthly_subscription,app_store,ID
P00001180,U019077,2026-05-14 22:47:44,2026-05-14,7.45,USD,premium_feature,tiktok_ads,CN
P00001181,U005189,2026-05-14 22:56:23,2026-05-14,10.98,USD,monthly_subscription,tiktok_ads,US
P00001182,U016886,2026-05-14 23:12:13,2026-05-14,11.54,USD,monthly_subscription,organic,CN
P00001183,U013616,2026-05-14 23:13:26,2026-05-14,11.87,USD,coins_pack,referral,US
P00001184,U023811,2026-05-14 23:15:18,2026-05-14,8.59,USD,premium_feature,referral,JP
P00001185,U018998,2026-05-14 23:21:31,2026-05-14,1.49,USD,starter_pack,google_ads,BR
P00001186,U012993,2026-05-14 23:22:24,2026-05-14,11.14,USD,coins_pack,google_ads,JP
P00001187,U020728,2026-05-14 23:23:44,2026-05-14,24.02,USD,monthly_subscription,google_ads,US
P00001188,U000482,2026-05-14 23:24:05,2026-05-14,3.36,USD,starter_pack,app_store,JP
P00001189,U000487,2026-05-14 23:26:25,2026-05-14,1.19,USD,starter_pack,tiktok_ads,US
P00001190,U023390,2026-05-14 23:40:52,2026-05-14,2.15,USD,starter_pack,facebook_ads,JP
P00001191,U001424,2026-05-14 23:40:59,2026-05-14,2.43,USD,starter_pack,google_ads,US
P00001192,U013999,2026-05-14 23:41:48,2026-05-14,2.85,USD,starter_pack,organic,CN
P00001193,U023263,2026-05-14 23:45:15,2026-05-14,6.01,USD,premium_feature,organic,US
P00001194,U024438,2026-05-15 08:33:20,2026-05-15,10.01,USD,monthly_subscription,facebook_ads,JP
P00001195,U025907,2026-05-15 08:34:34,2026-05-15,1.47,USD,starter_pack,tiktok_ads,BR
P00001196,U020422,2026-05-15 08:41:56,2026-05-15,11.67,USD,premium_feature,google_ads,US
P00001197,U016131,2026-05-15 09:00:15,2026-05-15,3.60,USD,starter_pack,app_store,US
P00001198,U013168,2026-05-15 09:10:18,2026-05-15,11.99,USD,premium_feature,app_store,US
P00001199,U005130,2026-05-15 09:11:52,2026-05-15,3.46,USD,premium_feature,tiktok_ads,BR
P00001200,U025546,2026-05-15 09:14:41,2026-05-15,1.84,USD,starter_pack,organic,CN
P00001201,U024927,2026-05-15 09:26:51,2026-05-15,5.61,USD,premium_feature,organic,BR
P00001202,U021833,2026-05-15 09:42:05,2026-05-15,0.73,USD,starter_pack,organic,BR
P00001203,U025754,2026-05-15 09:57:17,2026-05-15,10.06,USD,monthly_subscription,organic,JP
P00001204,U023071,2026-05-15 10:20:11,2026-05-15,11.94,USD,monthly_subscription,google_ads,CN
P00001205,U025277,2026-05-15 10:26:59,2026-05-15,14.17,USD,coins_pack,google_ads,BR
P00001206,U013085,2026-05-15 10:34:58,2026-05-15,13.71,USD,monthly_subscription,organic,CN
P00001207,U024783,2026-05-15 10:37:19,2026-05-15,2.29,USD,starter_pack,app_store,US
P00001208,U021764,2026-05-15 10:44:40,2026-05-15,4.65,USD,starter_pack,organic,CN
P00001209,U022094,2026-05-15 10:45:00,2026-05-15,13.48,USD,premium_feature,google_ads,CN
P00001210,U004484,2026-05-15 11:09:14,2026-05-15,0.88,USD,starter_pack,referral,CN
P00001211,U022098,2026-05-15 11:18:32,2026-05-15,0.73,USD,starter_pack,google_ads,BR
