user_id,register_time,install_date,channel,country,device_os,device_model,app_version,age_group,gender,is_new_user
U003656,2026-01-20 00:51:23,2026-01-20,facebook_ads,BR,Android,Xiaomi 14,1.1.1,18-24,M,1
U003657,2026-01-20 02:11:12,2026-01-20,tiktok_ads,ID,Android,Samsung Galaxy A54,1.2.0,18-24,M,1
U003658,2026-01-20 00:11:45,2026-01-20,organic,CN,Android,vivo X100,1.1.1,25-34,F,1
U003659,2026-01-20 06:13:40,2026-01-20,tiktok_ads,US,iOS,iPhone 15,1.1.0,25-34,F,1
U003660,2026-01-20 00:26:37,2026-01-20,app_store,JP,iOS,iPhone 12,1.1.0,18-24,M,1
U003661,2026-01-20 02:44:11,2026-01-20,organic,BR,Android,Samsung Galaxy S23,1.2.0,18-24,F,1
U003662,,2026-01-20,organic,CN,Android,Huawei Mate 60,1.1.0,35-44,F,1
U003663,2026-01-20 06:17:59,2026-01-20,tiktok_ads,ID,Android,Xiaomi 14,1.1.1,45-54,F,1
U003664,2026-01-20 02:39:30,2026-01-20,facebook_ads,ID,iOS,iPhone 15,1.1.0,18-24,M,1
U003665,2026-01-20 00:22:29,2026-01-20,tiktok_ads,ID,Android,Samsung Galaxy S23,1.1.0,25-34,F,1
U003666,,2026-01-20,facebook_ads,ID,iOS,iPhone 15,1.1.1,18-24,F,1
U003667,2026-01-20 02:19:18,2026-01-20,app_store,ID,Android,vivo X100,1.1.1,18-24,F,1
U003668,2026-01-20 02:06:59,2026-01-20,referral,CN,iOS,iPhone 12,1.1.1,55+,F,1
U003669,2026-01-20 00:57:01,2026-01-20,google_ads,JP,Android,Samsung Galaxy S23,1.1.0,25-34,M,1
U003670,,2026-01-20,tiktok_ads,ID,Android,Samsung Galaxy S23,1.2.0,25-34,F,1
U003671,2026-01-20 02:12:37,2026-01-20,referral,CN,Android,Redmi Note 13,1.1.0,18-24,F,1
U003672,,2026-01-20,google_ads,CN,Android,Samsung Galaxy S23,1.1.1,35-44,M,1
U003673,2026-01-20 01:04:32,2026-01-20,referral,ID,Android,Samsung Galaxy A54,1.1.0,25-34,F,1
U003674,2026-01-20 02:55:28,2026-01-20,tiktok_ads,ID,Android,Redmi Note 13,1.1.1,25-34,M,1
U003675,2026-01-21 00:44:43,2026-01-20,facebook_ads,US,iOS,iPhone SE,1.1.1,18-24,M,1
U003676,,2026-01-20,google_ads,BR,Android,OPPO Reno11,1.2.0,25-34,M,1
U003677,2026-01-21 00:55:19,2026-01-20,facebook_ads,CN,Android,Samsung Galaxy A54,1.1.1,35-44,F,1
U003678,2026-01-20 00:04:05,2026-01-20,google_ads,JP,Android,Xiaomi 14,1.1.1,25-34,F,1
U003679,2026-01-21 00:37:33,2026-01-20,organic,CN,Android,OPPO Reno11,1.1.1,18-24,M,1
U003680,2026-01-20 00:45:08,2026-01-20,google_ads,US,iOS,iPhone 11,1.1.1,45-54,M,1
U003681,2026-01-20 01:54:28,2026-01-20,app_store,US,Android,Huawei Mate 60,1.1.1,35-44,F,1
U003682,2026-01-20 01:26:40,2026-01-20,facebook_ads,BR,Android,Redmi Note 13,1.1.1,18-24,M,1
U003683,2026-01-20 06:35:04,2026-01-20,app_store,CN,Android,Samsung Galaxy S23,1.1.1,35-44,M,1
U003684,2026-01-20 00:40:45,2026-01-20,organic,BR,iOS,iPhone 14,1.1.0,35-44,F,1
U003685,,2026-01-20,google_ads,BR,Android,Samsung Galaxy A54,1.1.1,45-54,M,1
U003686,2026-01-20 06:32:15,2026-01-20,google_ads,US,iOS,iPhone 14,1.1.0,45-54,M,1
U003687,2026-01-20 12:26:21,2026-01-20,tiktok_ads,US,iOS,iPhone 11,1.1.0,25-34,M,1
U003688,2026-01-20 00:13:34,2026-01-20,organic,US,Android,Samsung Galaxy S23,1.1.1,35-44,M,1
U003689,2026-01-20 00:00:46,2026-01-20,google_ads,BR,iOS,iPhone 15,1.1.1,25-34,M,1
U003690,2026-01-21 00:00:05,2026-01-20,app_store,CN,Android,Xiaomi 14,1.1.0,35-44,M,1
U003691,2026-01-20 00:39:23,2026-01-20,google_ads,US,Android,vivo X100,1.1.0,45-54,F,1
U003692,2026-01-20 00:31:20,2026-01-20,google_ads,CN,Android,Redmi Note 13,1.2.0,18-24,F,1
U003693,2026-01-20 00:25:06,2026-01-20,tiktok_ads,ID,Android,Google Pixel 8,1.1.1,18-24,M,1
U003694,2026-01-20 00:14:14,2026-01-20,referral,CN,Android,Samsung Galaxy A54,1.1.0,45-54,M,1
U003695,2026-01-20 01:48:38,2026-01-20,organic,ID,Android,Samsung Galaxy A54,1.1.0,25-34,M,1
U003696,2026-01-20 12:49:16,2026-01-20,google_ads,US,iOS,iPhone 15,1.2.0,18-24,M,1
U003697,2026-01-20 00:49:51,2026-01-20,tiktok_ads,US,iOS,iPhone SE,1.1.0,25-34,M,1
U003698,2026-01-20 00:26:36,2026-01-20,google_ads,US,Android,Huawei Mate 60,1.2.0,18-24,M,1
U003699,2026-01-20 12:15:08,2026-01-20,app_store,CN,Android,Samsung Galaxy S23,1.1.0,25-34,M,1
U003700,2026-01-20 06:39:29,2026-01-20,google_ads,US,Android,Huawei Mate 60,1.1.0,35-44,F,1
U003701,2026-01-20 00:16:25,2026-01-20,app_store,JP,Android,Huawei Mate 60,1.1.1,25-34,M,1
U003702,2026-01-20 00:43:25,2026-01-20,organic,US,iOS,iPhone 13,1.1.1,18-24,M,1
U003703,,2026-01-20,app_store,JP,iOS,iPhone 14,1.2.0,25-34,F,1
U003704,2026-01-20 02:54:16,2026-01-20,facebook_ads,CN,Android,Redmi Note 13,1.1.0,25-34,F,1
U003705,2026-01-20 00:09:36,2026-01-20,app_store,CN,Android,Samsung Galaxy A54,1.1.0,25-34,M,1
U003706,2026-01-20 02:01:38,2026-01-20,tiktok_ads,ID,Android,Redmi Note 13,1.1.0,18-24,M,1
U003707,2026-01-20 06:44:58,2026-01-20,app_store,JP,iOS,iPhone 12,1.1.0,25-34,M,1
U003708,2026-01-20 01:23:52,2026-01-20,referral,CN,Android,vivo X100,1.2.0,35-44,M,1
U003709,,2026-01-20,google_ads,US,iOS,iPhone 14,1.1.1,45-54,F,1
U003710,2026-01-20 00:07:31,2026-01-20,app_store,CN,Android,Samsung Galaxy S23,1.1.0,35-44,M,1
U003711,,2026-01-20,app_store,BR,iOS,iPhone SE,1.1.1,35-44,M,1
U003712,2026-01-20 00:39:29,2026-01-20,tiktok_ads,JP,iOS,iPhone 11,1.1.0,35-44,M,1
U003713,2026-01-20 12:09:56,2026-01-20,google_ads,JP,Android,Samsung Galaxy A54,1.1.1,18-24,F,1
U003714,2026-01-20 00:42:35,2026-01-20,organic,US,Android,Samsung Galaxy A54,1.1.0,25-34,M,1
U003715,,2026-01-20,app_store,JP,Android,Samsung Galaxy A54,1.1.1,25-34,F,1
U003716,2026-01-20 02:44:35,2026-01-20,organic,JP,Android,Samsung Galaxy S23,1.1.0,25-34,F,1
U003717,,2026-01-20,tiktok_ads,ID,Android,Xiaomi 14,1.1.0,25-34,M,1
U003718,2026-01-20 01:43:24,2026-01-20,tiktok_ads,JP,Android,Redmi Note 13,1.1.1,18-24,F,1
U003719,2026-01-20 06:08:03,2026-01-20,app_store,CN,Android,vivo X100,1.1.0,18-24,M,1
U003720,2026-01-20 02:27:02,2026-01-20,facebook_ads,US,iOS,iPhone 15,1.2.0,18-24,F,1
U003721,2026-01-20 00:37:14,2026-01-20,organic,ID,Android,Redmi Note 13,1.1.1,18-24,M,1
U003722,,2026-01-20,organic,CN,iOS,iPhone 14,1.1.1,18-24,F,1
U003723,2026-01-20 06:22:23,2026-01-20,referral,JP,Android,Xiaomi 14,1.1.0,45-54,Unknown,1
U003724,,2026-01-20,organic,US,Android,OPPO Reno11,1.1.1,35-44,M,1
U003725,,2026-01-20,google_ads,ID,Android,Redmi Note 13,1.2.0,25-34,M,1
U003726,2026-01-20 01:59:05,2026-01-20,organic,BR,iOS,iPhone 13,1.1.0,45-54,F,1
U003727,2026-01-20 00:43:55,2026-01-20,google_ads,ID,iOS,iPhone 15,1.2.0,18-24,F,1
U003728,2026-01-20 00:28:15,2026-01-20,organic,CN,Android,Google Pixel 8,1.1.0,35-44,F,1
U003729,2026-01-20 00:09:39,2026-01-20,tiktok_ads,BR,iOS,iPhone 13,1.2.0,25-34,M,1
U003730,2026-01-20 02:22:06,2026-01-20,tiktok_ads,ID,Android,Redmi Note 13,1.1.1,35-44,F,1
U003731,2026-01-20 06:52:55,2026-01-20,organic,CN,iOS,iPhone 15,1.1.1,18-24,M,1
U003732,2026-01-20 01:29:03,2026-01-20,organic,ID,Android,Redmi Note 13,1.1.1,35-44,M,1
U003733,2026-01-20 00:55:40,2026-01-20,tiktok_ads,CN,Android,Redmi Note 13,1.2.0,18-24,M,1
U003734,2026-01-20 00:33:28,2026-01-20,tiktok_ads,ID,Android,OPPO Reno11,1.1.0,45-54,F,1
U003735,2026-01-20 00:11:01,2026-01-20,google_ads,ID,iOS,iPhone 14,1.2.0,18-24,M,1
U003736,2026-01-20 02:39:53,2026-01-20,app_store,US,Android,vivo X100,1.1.0,18-24,F,1
U003737,2026-01-20 00:16:00,2026-01-20,tiktok_ads,BR,Android,Samsung Galaxy A54,1.2.0,25-34,F,1
U003738,,2026-01-20,app_store,BR,iOS,iPhone 12,1.1.1,25-34,F,1
U003739,2026-01-20 00:57:09,2026-01-20,referral,US,iOS,iPhone 15,1.1.0,18-24,M,1
U003740,2026-01-20 06:54:55,2026-01-20,tiktok_ads,BR,Android,Samsung Galaxy A54,1.2.0,25-34,M,1
U003741,2026-01-20 06:58:59,2026-01-20,organic,US,iOS,iPhone 14,1.2.0,18-24,F,1
U003742,,2026-01-20,organic,BR,Android,Redmi Note 13,1.2.0,18-24,F,1
U003743,2026-01-20 01:03:15,2026-01-20,organic,ID,iOS,iPhone 13,1.1.0,18-24,M,1
U003744,2026-01-20 00:30:07,2026-01-20,google_ads,JP,iOS,iPhone 14,1.1.0,55+,F,1
U003745,2026-01-20 01:27:19,2026-01-20,organic,ID,Android,Huawei Mate 60,1.1.1,25-34,F,1
U003746,2026-01-20 01:46:10,2026-01-20,referral,BR,iOS,iPhone 13,1.1.0,18-24,F,1
U003747,2026-01-20 06:58:23,2026-01-20,app_store,JP,iOS,iPhone 11,1.1.0,25-34,F,1
U003748,2026-01-20 01:30:14,2026-01-20,tiktok_ads,ID,Android,Huawei Mate 60,1.1.1,25-34,M,1
U003749,2026-01-20 01:37:17,2026-01-20,organic,CN,Android,Redmi Note 13,1.1.0,55+,F,1
U003750,2026-01-21 00:29:44,2026-01-20,google_ads,BR,Android,Redmi Note 13,1.1.0,45-54,Unknown,1
U003751,2026-01-20 00:34:24,2026-01-20,organic,JP,Android,Redmi Note 13,1.1.1,18-24,M,1
U003752,2026-01-20 00:04:32,2026-01-20,referral,BR,iOS,iPhone 15,1.2.0,18-24,F,1
U003753,2026-01-20 12:36:41,2026-01-20,tiktok_ads,ID,Android,Samsung Galaxy A54,1.1.0,18-24,F,1
U003754,2026-01-20 02:48:02,2026-01-20,tiktok_ads,ID,Android,vivo X100,1.2.0,25-34,F,1
U003755,2026-01-20 00:41:04,2026-01-20,tiktok_ads,BR,Android,vivo X100,1.1.0,18-24,F,1
U003756,,2026-01-20,tiktok_ads,BR,Android,Google Pixel 8,1.1.1,35-44,F,1
U003757,2026-01-20 02:43:54,2026-01-20,facebook_ads,CN,iOS,iPhone 12,1.1.1,18-24,F,1
U003758,2026-01-20 00:19:11,2026-01-20,facebook_ads,CN,iOS,iPhone 14,1.2.0,18-24,F,1
U003759,,2026-01-20,organic,CN,Android,Huawei Mate 60,1.2.0,25-34,F,1
U003760,2026-01-20 00:09:11,2026-01-20,organic,JP,Android,Samsung Galaxy S23,1.2.0,25-34,F,1
U003761,,2026-01-20,google_ads,US,Android,Samsung Galaxy S23,1.2.0,18-24,F,1
U003762,2026-01-20 00:01:57,2026-01-20,facebook_ads,JP,iOS,iPhone 13,1.1.0,55+,M,1
U003763,2026-01-20 02:40:27,2026-01-20,facebook_ads,ID,Android,Google Pixel 8,1.1.1,25-34,F,1
U003764,2026-01-20 02:37:58,2026-01-20,facebook_ads,JP,Android,vivo X100,1.1.1,25-34,M,1
U003765,2026-01-20 01:49:09,2026-01-20,facebook_ads,JP,Android,Samsung Galaxy A54,1.1.1,25-34,F,1
U003766,2026-01-20 01:05:41,2026-01-20,tiktok_ads,ID,Android,Samsung Galaxy A54,1.1.0,25-34,F,1
U003767,2026-01-20 01:02:24,2026-01-20,referral,CN,Android,vivo X100,1.1.0,25-34,F,1
U003768,2026-01-20 00:41:38,2026-01-20,referral,BR,iOS,iPhone 13,1.1.0,35-44,F,1
U003769,2026-01-20 00:41:40,2026-01-20,facebook_ads,ID,Android,Xiaomi 14,1.1.1,18-24,M,1
U003770,2026-01-20 00:30:39,2026-01-20,google_ads,ID,Android,Google Pixel 8,1.1.0,35-44,Unknown,1
U003771,,2026-01-20,facebook_ads,US,iOS,iPhone 12,1.1.0,25-34,F,1
U003772,2026-01-20 01:56:44,2026-01-20,tiktok_ads,CN,Android,OPPO Reno11,1.1.1,35-44,F,1
U003773,2026-01-20 00:33:09,2026-01-20,google_ads,JP,iOS,iPhone 14,1.1.1,25-34,F,1
U003774,2026-01-20 00:28:03,2026-01-20,app_store,BR,iOS,iPhone 15,1.1.1,25-34,F,1
U003775,2026-01-20 01:35:45,2026-01-20,organic,CN,iOS,iPhone 12,1.1.0,18-24,F,1
U003776,,2026-01-20,tiktok_ads,BR,Android,Samsung Galaxy S23,1.1.0,35-44,F,1
U003777,2026-01-20 02:07:47,2026-01-20,app_store,JP,Android,Huawei Mate 60,1.1.0,35-44,F,1
U003778,2026-01-20 02:17:37,2026-01-20,tiktok_ads,CN,Android,Samsung Galaxy S23,1.1.1,25-34,M,1
U003779,2026-01-20 00:23:13,2026-01-20,app_store,BR,iOS,iPhone 14,1.1.0,25-34,M,1
U003780,2026-01-20 00:57:18,2026-01-20,referral,CN,iOS,iPhone SE,1.1.0,35-44,F,1
U003781,,2026-01-20,google_ads,BR,iOS,iPhone 11,1.2.0,35-44,F,1
U003782,2026-01-20 00:43:55,2026-01-20,referral,CN,Android,Redmi Note 13,1.1.1,35-44,M,1
U003783,2026-01-20 01:10:42,2026-01-20,google_ads,US,Android,Xiaomi 14,1.1.1,35-44,M,1
U003784,2026-01-20 01:58:09,2026-01-20,organic,CN,Android,Samsung Galaxy A54,1.1.0,18-24,M,1
U003785,,2026-01-20,tiktok_ads,BR,Android,Redmi Note 13,1.1.1,25-34,F,1
U003786,2026-01-20 06:59:16,2026-01-20,organic,BR,Android,OPPO Reno11,1.2.0,18-24,F,1
U003787,2026-01-20 01:50:54,2026-01-20,referral,BR,Android,Redmi Note 13,1.1.0,25-34,M,1
U003788,2026-01-20 01:01:39,2026-01-20,referral,JP,Android,Huawei Mate 60,1.1.1,45-54,F,1
U003789,2026-01-20 06:27:40,2026-01-20,app_store,CN,iOS,iPhone 12,1.1.1,55+,M,1
U003790,2026-01-20 02:05:29,2026-01-20,facebook_ads,US,iOS,iPhone 12,1.1.1,35-44,F,1
U003791,2026-01-20 02:40:38,2026-01-20,app_store,CN,Android,Google Pixel 8,1.1.1,35-44,F,1
U003792,2026-01-20 06:01:16,2026-01-20,facebook_ads,US,iOS,iPhone 15,1.1.0,55+,F,1
U003793,2026-01-20 06:30:20,2026-01-20,organic,BR,Android,Google Pixel 8,1.1.1,35-44,M,1
U003794,2026-01-20 00:44:54,2026-01-20,google_ads,ID,iOS,iPhone 13,1.1.0,18-24,M,1
U003795,2026-01-20 06:10:54,2026-01-20,organic,CN,Android,OPPO Reno11,1.2.0,35-44,M,1
U003796,2026-01-20 02:51:55,2026-01-20,tiktok_ads,BR,Android,Samsung Galaxy S23,1.1.0,18-24,M,1
U003797,2026-01-20 02:39:58,2026-01-20,tiktok_ads,CN,Android,Huawei Mate 60,1.1.0,25-34,M,1
U003798,2026-01-20 01:55:30,2026-01-20,organic,JP,Android,Samsung Galaxy A54,1.2.0,18-24,F,1
U003799,2026-01-20 01:19:21,2026-01-20,tiktok_ads,US,iOS,iPhone 13,1.1.1,25-34,M,1
U003800,2026-01-21 00:17:54,2026-01-20,google_ads,CN,iOS,iPhone 11,1.1.0,25-34,M,1
U003801,2026-01-20 06:07:39,2026-01-20,organic,US,iOS,iPhone 15,1.2.0,25-34,M,1
U003802,2026-01-20 06:18:08,2026-01-20,tiktok_ads,US,iOS,iPhone 12,1.1.1,35-44,F,1
U003803,,2026-01-20,google_ads,ID,Android,vivo X100,1.1.1,25-34,M,1
U003804,2026-01-20 00:54:35,2026-01-20,google_ads,US,iOS,iPhone 13,1.1.0,25-34,M,1
U003805,2026-01-20 00:29:41,2026-01-20,organic,ID,Android,Redmi Note 13,1.1.0,45-54,F,1
U003806,2026-01-20 12:09:24,2026-01-20,google_ads,CN,Android,OPPO Reno11,1.1.1,25-34,F,1
U003807,2026-01-21 00:11:31,2026-01-20,organic,CN,iOS,iPhone 15,1.1.0,18-24,F,1
U003808,2026-01-20 00:20:19,2026-01-20,organic,JP,iOS,iPhone 13,1.1.1,25-34,M,1
U003809,2026-01-20 00:52:50,2026-01-20,app_store,US,iOS,iPhone 12,1.1.1,25-34,F,1
U003810,,2026-01-20,tiktok_ads,CN,Android,Huawei Mate 60,1.1.1,18-24,F,1
U003811,,2026-01-20,facebook_ads,JP,iOS,iPhone 14,1.1.1,25-34,M,1
U003812,2026-01-21 00:53:10,2026-01-20,tiktok_ads,BR,Android,Xiaomi 14,1.2.0,45-54,M,1
U003813,2026-01-21 00:50:42,2026-01-20,organic,CN,iOS,iPhone 13,1.2.0,25-34,M,1
U003814,2026-01-20 02:22:16,2026-01-20,tiktok_ads,ID,Android,Samsung Galaxy A54,1.2.0,18-24,M,1
U003815,2026-01-20 12:42:40,2026-01-20,google_ads,JP,Android,OPPO Reno11,1.1.1,18-24,F,1
U003816,2026-01-21 00:42:28,2026-01-21,app_store,CN,Android,Google Pixel 8,1.2.0,35-44,F,1
U003817,2026-01-21 01:35:02,2026-01-21,facebook_ads,US,Android,Redmi Note 13,1.1.0,18-24,M,1
U003818,2026-01-21 01:17:03,2026-01-21,google_ads,JP,iOS,iPhone SE,1.1.0,45-54,F,1
U003819,2026-01-21 01:39:42,2026-01-21,facebook_ads,BR,Android,Redmi Note 13,1.1.0,25-34,M,1
U003820,2026-01-21 00:29:48,2026-01-21,google_ads,CN,Android,Redmi Note 13,1.1.0,35-44,F,1
U003821,2026-01-21 02:57:02,2026-01-21,facebook_ads,ID,iOS,iPhone 15,1.1.0,18-24,M,1
U003822,2026-01-21 01:54:04,2026-01-21,google_ads,ID,iOS,iPhone 14,1.1.0,25-34,F,1
U003823,2026-01-21 00:27:42,2026-01-21,app_store,JP,iOS,iPhone 11,1.2.0,18-24,F,1
U003824,2026-01-21 06:16:19,2026-01-21,organic,CN,Android,vivo X100,1.2.0,25-34,F,1
U003825,2026-01-22 00:39:45,2026-01-21,organic,JP,Android,Huawei Mate 60,1.1.1,25-34,M,1
U003826,2026-01-21 01:59:21,2026-01-21,app_store,JP,iOS,iPhone 11,1.1.0,35-44,M,1
U003827,2026-01-21 00:23:31,2026-01-21,referral,CN,Android,Samsung Galaxy A54,1.1.0,18-24,F,1
U003828,2026-01-21 00:49:55,2026-01-21,app_store,JP,iOS,iPhone 15,1.1.0,18-24,M,1
U003829,2026-01-21 00:54:48,2026-01-21,facebook_ads,US,iOS,iPhone 14,1.1.0,25-34,F,1
U003830,2026-01-21 00:38:08,2026-01-21,organic,CN,Android,Huawei Mate 60,1.1.1,18-24,M,1
U003831,2026-01-21 06:26:38,2026-01-21,facebook_ads,BR,Android,Redmi Note 13,1.1.0,18-24,F,1
U003832,2026-01-21 06:28:47,2026-01-21,organic,CN,iOS,iPhone 14,1.2.0,35-44,M,1
U003833,2026-01-21 12:27:14,2026-01-21,app_store,CN,iOS,iPhone 13,1.1.0,25-34,M,1
U003834,2026-01-21 01:44:15,2026-01-21,organic,JP,Android,Redmi Note 13,1.1.1,18-24,M,1
U003835,,2026-01-21,facebook_ads,US,iOS,iPhone 12,1.1.1,35-44,M,1
U003836,2026-01-21 02:17:13,2026-01-21,google_ads,CN,iOS,iPhone 15,1.1.1,25-34,F,1
U003837,2026-01-21 12:41:22,2026-01-21,organic,CN,Android,Redmi Note 13,1.2.0,45-54,M,1
U003838,2026-01-21 01:00:03,2026-01-21,organic,BR,Android,Xiaomi 14,1.1.1,18-24,F,1
U003839,2026-01-21 00:02:34,2026-01-21,organic,US,Android,Xiaomi 14,1.2.0,18-24,F,1
U003840,2026-01-21 06:53:11,2026-01-21,organic,CN,Android,Xiaomi 14,1.1.0,25-34,F,1
U003841,2026-01-21 12:29:55,2026-01-21,organic,CN,iOS,iPhone 13,1.1.1,25-34,F,1
U003842,2026-01-21 00:08:38,2026-01-21,referral,US,Android,Huawei Mate 60,1.1.1,25-34,M,1
U003843,2026-01-21 12:52:58,2026-01-21,tiktok_ads,ID,Android,Huawei Mate 60,1.2.0,45-54,F,1
U003844,2026-01-21 02:48:49,2026-01-21,organic,BR,Android,OPPO Reno11,1.1.1,18-24,M,1
U003845,2026-01-21 01:38:34,2026-01-21,organic,US,Android,vivo X100,1.2.0,25-34,M,1
U003846,2026-01-21 12:01:13,2026-01-21,app_store,JP,Android,Huawei Mate 60,1.1.0,35-44,F,1
U003847,2026-01-21 06:43:15,2026-01-21,app_store,BR,Android,Redmi Note 13,1.1.1,18-24,M,1
U003848,2026-01-21 00:23:13,2026-01-21,facebook_ads,US,iOS,iPhone SE,1.1.0,35-44,F,1
U003849,,2026-01-21,tiktok_ads,CN,Android,Samsung Galaxy A54,1.1.0,45-54,F,1
U003850,2026-01-21 00:34:51,2026-01-21,google_ads,JP,iOS,iPhone 15,1.1.1,35-44,M,1
U003851,2026-01-21 01:29:29,2026-01-21,organic,JP,iOS,iPhone 15,1.1.1,45-54,M,1
U003852,2026-01-21 02:17:44,2026-01-21,organic,CN,iOS,iPhone 15,1.2.0,18-24,M,1
U003853,2026-01-21 00:36:54,2026-01-21,referral,JP,Android,vivo X100,1.1.0,25-34,F,1
U003854,2026-01-21 00:37:20,2026-01-21,google_ads,CN,Android,Google Pixel 8,1.1.1,18-24,F,1
U003855,2026-01-21 00:19:05,2026-01-21,tiktok_ads,US,Android,Samsung Galaxy S23,1.1.0,45-54,F,1
U003856,2026-01-21 00:23:55,2026-01-21,google_ads,BR,Android,Huawei Mate 60,1.1.0,18-24,F,1
U003857,2026-01-21 00:46:55,2026-01-21,organic,CN,Android,Redmi Note 13,1.1.1,35-44,F,1
U003858,,2026-01-21,referral,CN,Android,OPPO Reno11,1.1.0,25-34,F,1
U003859,2026-01-21 01:24:09,2026-01-21,google_ads,BR,Android,Redmi Note 13,1.1.0,45-54,M,1
U003860,2026-01-21 06:21:40,2026-01-21,app_store,CN,Android,Xiaomi 14,1.1.1,35-44,M,1
U003861,2026-01-21 02:11:35,2026-01-21,app_store,US,iOS,iPhone 12,1.1.1,25-34,F,1
U003862,2026-01-21 06:23:00,2026-01-21,organic,ID,Android,Google Pixel 8,1.1.1,25-34,M,1
U003863,2026-01-21 01:00:20,2026-01-21,app_store,CN,iOS,iPhone 12,1.1.0,35-44,F,1
U003864,2026-01-21 00:00:52,2026-01-21,google_ads,ID,Android,OPPO Reno11,1.1.0,18-24,F,1
U003865,2026-01-21 00:05:34,2026-01-21,organic,CN,Android,Samsung Galaxy A54,1.1.1,25-34,F,1
U003866,2026-01-21 01:25:48,2026-01-21,google_ads,US,Android,Huawei Mate 60,1.1.1,18-24,M,1
U003867,2026-01-21 00:06:08,2026-01-21,google_ads,BR,Android,OPPO Reno11,1.1.1,18-24,F,1
U003868,2026-01-21 02:49:58,2026-01-21,organic,BR,Android,Redmi Note 13,1.1.1,25-34,F,1
U003869,2026-01-22 00:33:17,2026-01-21,google_ads,US,iOS,iPhone 15,1.1.1,45-54,M,1
U003870,2026-01-21 02:49:39,2026-01-21,google_ads,BR,Android,Samsung Galaxy A54,1.1.0,18-24,Unknown,1
U003871,,2026-01-21,tiktok_ads,CN,iOS,iPhone 15,1.1.0,35-44,M,1
U003872,2026-01-21 00:59:16,2026-01-21,organic,ID,Android,vivo X100,1.1.0,45-54,M,1
U003873,2026-01-21 00:21:52,2026-01-21,organic,JP,Android,Redmi Note 13,1.1.1,25-34,F,1
U003874,2026-01-21 00:38:40,2026-01-21,tiktok_ads,ID,Android,vivo X100,1.2.0,35-44,F,1
U003875,,2026-01-21,tiktok_ads,US,iOS,iPhone 11,1.1.0,35-44,F,1
U003876,2026-01-21 00:54:36,2026-01-21,google_ads,US,iOS,iPhone 15,1.2.0,35-44,M,1
U003877,2026-01-21 12:45:41,2026-01-21,app_store,JP,iOS,iPhone 14,1.1.0,35-44,F,1
U003878,2026-01-21 01:23:33,2026-01-21,organic,US,Android,Redmi Note 13,1.2.0,35-44,M,1
U003879,2026-01-21 00:30:11,2026-01-21,app_store,CN,Android,Huawei Mate 60,1.2.0,25-34,M,1
U003880,2026-01-21 02:14:47,2026-01-21,app_store,CN,iOS,iPhone 13,1.2.0,45-54,F,1
U003881,,2026-01-21,tiktok_ads,BR,Android,Samsung Galaxy A54,1.1.0,18-24,M,1
U003882,,2026-01-21,tiktok_ads,CN,Android,Xiaomi 14,1.1.0,45-54,F,1
U003883,2026-01-21 00:22:27,2026-01-21,organic,BR,Android,Samsung Galaxy A54,1.1.1,18-24,M,1
U003884,2026-01-21 02:20:59,2026-01-21,organic,US,iOS,iPhone 13,1.1.1,25-34,M,1
U003885,2026-01-21 12:20:48,2026-01-21,organic,JP,Android,vivo X100,1.2.0,18-24,M,1
U003886,,2026-01-21,organic,BR,iOS,iPhone 13,1.1.1,25-34,M,1
U003887,,2026-01-21,organic,BR,iOS,iPhone SE,1.1.1,18-24,M,1
U003888,2026-01-21 01:17:47,2026-01-21,organic,JP,iOS,iPhone 15,1.1.0,18-24,M,1
U003889,2026-01-21 00:36:19,2026-01-21,google_ads,ID,iOS,iPhone 15,1.1.0,45-54,M,1
U003890,2026-01-21 00:27:42,2026-01-21,tiktok_ads,BR,Android,Samsung Galaxy S23,1.2.0,25-34,F,1
U003891,2026-01-21 02:36:05,2026-01-21,facebook_ads,BR,iOS,iPhone 14,1.1.0,35-44,M,1
U003892,2026-01-21 00:22:43,2026-01-21,organic,ID,Android,Samsung Galaxy S23,1.1.1,45-54,F,1
U003893,2026-01-21 02:23:50,2026-01-21,referral,JP,iOS,iPhone 14,1.2.0,25-34,M,1
U003894,2026-01-21 06:14:12,2026-01-21,organic,US,Android,Xiaomi 14,1.1.0,25-34,M,1
U003895,2026-01-21 00:47:55,2026-01-21,tiktok_ads,ID,Android,OPPO Reno11,1.1.1,25-34,F,1
U003896,2026-01-21 06:06:17,2026-01-21,app_store,CN,Android,Huawei Mate 60,1.1.0,35-44,M,1
U003897,2026-01-21 12:22:31,2026-01-21,facebook_ads,JP,iOS,iPhone 14,1.1.1,25-34,M,1
U003898,2026-01-21 01:14:06,2026-01-21,tiktok_ads,BR,iOS,iPhone 14,1.1.1,25-34,M,1
U003899,2026-01-21 01:46:12,2026-01-21,facebook_ads,CN,Android,Samsung Galaxy S23,1.1.1,18-24,M,1
U003900,2026-01-21 00:51:16,2026-01-21,app_store,JP,iOS,iPhone 13,1.1.0,18-24,F,1
U003901,2026-01-21 00:54:59,2026-01-21,app_store,CN,Android,Samsung Galaxy A54,1.1.0,25-34,F,1
U003902,2026-01-21 12:28:15,2026-01-21,organic,CN,iOS,iPhone 12,1.1.0,18-24,M,1
U003903,,2026-01-21,google_ads,US,Android,Google Pixel 8,1.1.0,35-44,M,1
